ID,pred
27932,0.3043443
27933,0.0005954766
27934,0.027404418
27935,0.06857962
27936,0.009520902
27937,0.0003064157
27938,0.0020855425
27939,0.00037747037
27940,0.6748377
27941,0.00078765245
27942,0.0016542271
27943,0.0020774582
27944,0.018235115
27945,0.0013865841
27946,0.07672308
27947,0.017134514
27948,0.001396854
27949,0.0032763816
27950,0.46966785
27951,0.0033207892
27952,0.122996
27953,0.0032102666
27954,0.010842688
27955,0.00071585877
27956,0.13623169
27957,0.002651377
27958,0.000499298
27959,0.0070628957
27960,0.017019778
27961,0.34971017
27962,0.121607386
27963,0.001396409
27964,0.013508331
27965,0.0022383195
27966,0.0076038074
27967,0.030003125
27968,0.031177897
27969,0.00031342485
27970,0.026258025
27971,0.2702242
27972,0.0039857007
27973,0.0013831583
27974,0.017824113
27975,0.0011851799
27976,0.74797785
27977,0.0022236335
27978,0.0011702162
27979,0.0060250694
27980,0.006213753
27981,0.07481244
27982,0.0005630482
27983,0.007006373
27984,0.026860904
27985,0.0014881741
27986,0.00056600483
27987,0.021722434
27988,0.003297554
27989,0.001534167
27990,0.059999995
27991,0.00064498413
27992,0.0006133097
27993,0.0002456916
27994,0.00089959434
27995,0.0023094534
27996,0.05620421
27997,0.00022179396
27998,0.012930627
27999,0.0018834242
28000,0.000632399
28001,0.28384808
28002,0.0047281315
28003,0.5893063
28004,0.060741182
28005,0.0013250988
28006,0.014618644
28007,0.02097168
28008,0.006258419
28009,0.0026246232
28010,0.122970834
28011,0.0025892595
28012,0.07101223
28013,0.0022927097
28014,0.0005983026
28015,0.15301211
28016,0.20548521
28017,0.5029712
28018,0.0012807833
28019,0.022709776
28020,0.04944554
28021,0.0021354193
28022,0.008833141
28023,0.3453385
28024,0.0025660146
28025,0.019651877
28026,0.014481357
28027,0.00060135603
28028,0.044266682
28029,0.3926194
28030,0.0013074832
28031,0.0114792455
28032,0.00525838
28033,0.002080721
28034,0.008565398
28035,0.060849
28036,0.51204777
28037,0.35906258
28038,0.0003538494
28039,0.006765978
28040,0.82407653
28041,0.007188079
28042,0.0038643437
28043,0.72942984
28044,0.16962402
28045,0.0016411445
28046,0.008598016
28047,0.0021373976
28048,0.011423717
28049,0.35406694
28050,0.002550654
28051,0.041947708
28052,0.013631397
28053,0.0046390467
28054,0.32336769
28055,0.0025134843
28056,0.039818116
28057,0.0005832982
28058,0.2048998
28059,0.008061709
28060,0.24382699
28061,0.00045135862
28062,0.2480615
28063,0.0059282053
28064,0.012577628
28065,0.0048059174
28066,0.0011767055
28067,0.067700684
28068,0.0059590177
28069,0.5101246
28070,0.00030511
28071,0.032553826
28072,0.0043303343
28073,0.0009731139
28074,0.016852362
28075,0.5223835
28076,0.00066004443
28077,0.3033167
28078,0.0005071014
28079,0.030627282
28080,0.0006770903
28081,0.22123568
28082,0.0006795365
28083,0.0006545353
28084,0.02031852
28085,0.00018129653
28086,0.45128378
28087,0.017088313
28088,0.8683166
28089,0.0012662442
28090,0.006045247
28091,0.004109791
28092,0.048862908
28093,0.036553226
28094,0.010331438
28095,0.0019765294
28096,0.017591381
28097,0.0006167432
28098,0.0003108964
28099,0.0063821585
28100,0.0025015576
28101,0.0019791573
28102,0.0020805744
28103,0.0019917144
28104,0.0020731348
28105,0.2100167
28106,0.024134342
28107,0.0006423692
28108,0.0004481186
28109,0.0010909584
28110,0.00096383796
28111,0.57353115
28112,0.0050536715
28113,0.0005790518
28114,0.00034426455
28115,0.00026618637
28116,0.0042458773
28117,0.020527918
28118,0.0012749096
28119,0.055247553
28120,0.0010677055
28121,0.005133595
28122,0.0020611638
28123,0.00592057
28124,0.008829071
28125,0.0016135635
28126,0.0024657184
28127,0.00048562797
28128,0.008720098
28129,0.023164948
28130,0.016248548
28131,0.00037885274
28132,0.020941615
28133,0.0025747346
28134,0.0045622294
28135,0.00602726
28136,0.018403182
28137,0.012322228
28138,0.0021826772
28139,0.012552513
28140,0.003262318
28141,0.00031817393
28142,0.18801652
28143,0.00054853334
28144,0.031334553
28145,0.000448802
28146,0.11415633
28147,0.0023622867
28148,0.0044320733
28149,0.035977244
28150,0.03705849
28151,0.019149328
28152,0.0017699972
28153,0.009629799
28154,0.26942414
28155,0.0007583961
28156,0.02478692
28157,0.009173825
28158,0.01256315
28159,0.055928074
28160,0.020615924
28161,0.020593945
28162,0.000433863
28163,0.7884666
28164,0.00093789975
28165,0.003102337
28166,0.0057817674
28167,0.041893598
28168,0.0006074764
28169,0.00087791355
28170,0.20642845
28171,0.0029605757
28172,0.0038648045
28173,0.00077363703
28174,0.008138473
28175,0.036970712
28176,0.014471602
28177,0.0060412055
28178,0.0027338255
28179,0.0021398733
28180,0.0019688827
28181,0.11730365
28182,0.2001322
28183,0.5297376
28184,0.54305714
28185,0.010224673
28186,0.0060377503
28187,0.9203539
28188,0.038199678
28189,0.0011300865
28190,0.0028930218
28191,0.07418463
28192,0.0059853606
28193,0.0021127386
28194,0.95723134
28195,0.00029528126
28196,0.40300977
28197,0.0019720336
28198,0.0023426397
28199,0.056807734
28200,0.14855449
28201,0.0021593126
28202,0.00467695
28203,0.34480208
28204,0.0011628456
28205,0.17863831
28206,0.011798373
28207,0.005068811
28208,0.006637678
28209,0.024600537
28210,0.0027389952
28211,0.00020133697
28212,0.0017831441
28213,0.052257124
28214,0.0033532635
28215,0.00070750614
28216,0.00090888195
28217,0.011569274
28218,0.008048123
28219,0.0020880427
28220,0.014293148
28221,0.0020213816
28222,0.08275509
28223,0.003312887
28224,0.005896346
28225,0.006058501
28226,0.011042975
28227,0.022785578
28228,0.0076908604
28229,0.0004908953
28230,0.000267654
28231,0.00049941434
28232,0.001856459
28233,0.001837409
28234,0.0002809983
28235,0.0034453818
28236,0.0043963566
28237,0.001218687
28238,0.009192143
28239,0.0037044783
28240,0.24131796
28241,0.021354776
28242,0.010173623
28243,0.53099996
28244,0.98528093
28245,0.006329339
28246,0.0012857872
28247,0.0007802232
28248,0.006171714
28249,0.011124221
28250,0.24386056
28251,0.123889215
28252,0.00083751086
28253,0.018562226
28254,0.14963496
28255,0.0022721263
28256,0.0024239696
28257,0.057534106
28258,0.0050142556
28259,0.0016270223
28260,0.002568651
28261,0.0031536976
28262,0.4908988
28263,0.106884256
28264,0.0104824025
28265,0.06587235
28266,0.35935605
28267,0.022448879
28268,0.019201064
28269,0.9627611
28270,0.0038300303
28271,0.004246101
28272,0.0002806267
28273,0.007886035
28274,0.012291665
28275,0.0024089108
28276,0.0009157678
28277,0.006148363
28278,0.0011085459
28279,0.044501327
28280,0.0022754106
28281,0.001214661
28282,0.59563184
28283,0.0006162825
28284,0.0071817427
28285,0.0044419332
28286,0.2905043
28287,0.0063766153
28288,0.032171458
28289,0.003805716
28290,0.00056373444
28291,0.0006381533
28292,0.0031189334
28293,0.004142345
28294,0.18819472
28295,0.028428972
28296,0.0008279754
28297,0.7226464
28298,0.09481371
28299,0.044646334
28300,0.69847673
28301,0.007450714
28302,0.001722677
28303,0.11845823
28304,0.0022206604
28305,0.0029012412
28306,0.0032210725
28307,0.0005347331
28308,0.025516294
28309,0.026288519
28310,0.00045535478
28311,0.007511918
28312,0.029748505
28313,0.030247489
28314,0.00080544176
28315,0.20962074
28316,0.83125526
28317,0.0055949315
28318,0.006174944
28319,0.0077248695
28320,0.59469926
28321,0.001422401
28322,0.00048066385
28323,0.7235955
28324,0.0011555033
28325,0.49183857
28326,0.0018152213
28327,0.003909216
28328,0.06627731
28329,0.00034256227
28330,0.0016392409
28331,0.021263964
28332,0.0005477831
28333,0.02482035
28334,0.76985085
28335,0.038983706
28336,0.023857523
28337,0.7828685
28338,0.00074467127
28339,0.23023003
28340,0.29092863
28341,0.0007688954
28342,0.038982313
28343,0.05064845
28344,0.34980348
28345,0.0024897167
28346,0.0033994173
28347,0.067413434
28348,0.0059549324
28349,0.001021241
28350,0.0012347143
28351,0.08713852
28352,0.0006474732
28353,0.00028220782
28354,0.0024041187
28355,0.042022713
28356,0.4653583
28357,0.048984095
28358,0.0015724353
28359,0.062605135
28360,0.0011803467
28361,0.4381555
28362,0.0006921666
28363,0.00085104594
28364,0.07321806
28365,0.0010272074
28366,0.08548391
28367,0.001380473
28368,0.055325914
28369,0.0012946047
28370,0.0010493811
28371,0.00664133
28372,0.0005774199
28373,0.023643522
28374,0.0008501626
28375,0.20081373
28376,0.0004973301
28377,0.0011250081
28378,0.0008011632
28379,0.002054157
28380,0.80420464
28381,0.21335725
28382,0.047862995
28383,0.0035097385
28384,0.21284811
28385,0.011771629
28386,0.0029822828
28387,0.014442842
28388,0.0052467845
28389,0.0036053446
28390,0.00020464366
28391,0.014959953
28392,0.00084799144
28393,0.0021708792
28394,0.05817982
28395,0.40000114
28396,0.0030950767
28397,0.5492484
28398,0.02117285
28399,0.010692633
28400,0.014462567
28401,0.12982969
28402,0.0034236491
28403,0.00072961947
28404,0.009889763
28405,0.0021078214
28406,0.008304347
28407,0.03129865
28408,0.005815219
28409,0.000713163
28410,0.0020054546
28411,0.056385368
28412,0.022061247
28413,0.05164819
28414,0.013105479
28415,0.048636355
28416,0.009157154
28417,0.0010327372
28418,0.00053965393
28419,0.0011627488
28420,0.007694362
28421,0.0009734918
28422,0.0009233073
28423,0.19039714
28424,0.0008911195
28425,0.76796675
28426,0.021773396
28427,0.012689485
28428,0.65319407
28429,0.024909016
28430,0.0029183796
28431,0.06485974
28432,0.0026619264
28433,0.11055197
28434,0.031275406
28435,0.0008567402
28436,0.00037565324
28437,0.002585092
28438,0.00017857055
28439,0.00019387365
28440,0.00063081825
28441,0.0025013052
28442,0.00040973874
28443,0.017615708
28444,0.3137214
28445,0.42663047
28446,0.003787321
28447,0.15648952
28448,0.013420172
28449,0.20312943
28450,0.06818161
28451,0.79909813
28452,0.00041441308
28453,0.0015798422
28454,0.0024335645
28455,0.0068858867
28456,0.0047353194
28457,0.26271474
28458,0.002841865
28459,0.0014001115
28460,0.004203729
28461,0.0013636727
28462,0.012671201
28463,0.0006310443
28464,0.0007511109
28465,0.0023913805
28466,0.08700514
28467,0.026269093
28468,0.0014938974
28469,0.00030567718
28470,0.0009134902
28471,0.00064691127
28472,0.006721684
28473,0.0012673537
28474,0.85868025
28475,0.0027529541
28476,0.0006524527
28477,0.0049618026
28478,0.0055523706
28479,0.0019446441
28480,0.0041174563
28481,0.07715058
28482,0.1259249
28483,0.0015584603
28484,0.0058964468
28485,0.0028503689
28486,0.12484412
28487,0.00045539552
28488,0.0020279323
28489,0.63020396
28490,0.010975477
28491,0.066866666
28492,0.0025365104
28493,0.13642015
28494,0.0057747597
28495,0.0069950162
28496,0.0021274975
28497,0.41668895
28498,0.0035086528
28499,0.021265987
28500,0.0016888509
28501,0.5656191
28502,0.11715357
28503,0.0006172992
28504,0.6833376
28505,0.02857374
28506,0.0042658094
28507,0.07893809
28508,0.017980635
28509,0.017849667
28510,0.010886753
28511,0.28527895
28512,0.066403896
28513,0.148048
28514,0.009869352
28515,0.006076987
28516,0.0020358253
28517,0.007972446
28518,0.001618599
28519,0.0006426503
28520,0.0019162374
28521,0.0022607388
28522,0.00033643184
28523,0.0045890147
28524,0.062632956
28525,0.00379091
28526,0.0041166916
28527,0.0029994764
28528,0.0006071528
28529,0.017430687
28530,0.015241577
28531,0.060615715
28532,0.3686512
28533,0.0036916009
28534,0.0033728164
28535,0.005212495
28536,0.027409432
28537,0.27826503
28538,0.001477684
28539,0.0011164114
28540,0.002220503
28541,0.0004248281
28542,0.0033662524
28543,0.3042513
28544,0.0018534907
28545,0.0003061126
28546,0.000337953
28547,0.2593908
28548,0.023018302
28549,0.36475438
28550,0.98091793
28551,0.015464497
28552,0.010535566
28553,0.006375159
28554,0.24912137
28555,0.75126904
28556,0.033876434
28557,0.0019241552
28558,0.00021063245
28559,0.00076479
28560,0.0012021861
28561,0.19253342
28562,0.6898709
28563,0.011157211
28564,0.0002676017
28565,0.10307267
28566,0.0011997786
28567,0.0003632774
28568,0.0010901588
28569,0.10711622
28570,0.024274087
28571,0.0030100273
28572,0.042068373
28573,0.010312937
28574,0.38260546
28575,0.433439
28576,0.50172436
28577,0.00955767
28578,0.00165395
28579,0.00090164
28580,0.16209438
28581,0.24946019
28582,0.22608763
28583,0.0070293536
28584,0.13028021
28585,0.044735715
28586,0.24720202
28587,0.018264068
28588,0.05062304
28589,0.008897862
28590,0.0015987502
28591,0.0011630806
28592,0.0060539143
28593,0.00058056077
28594,0.02455659
28595,0.17349327
28596,0.0063134343
28597,0.00019592598
28598,0.0076130284
28599,0.004329935
28600,0.00019954602
28601,0.9031532
28602,0.0023709114
28603,0.01680052
28604,0.00071427407
28605,0.0149361715
28606,0.17582156
28607,0.017550068
28608,0.00071500655
28609,0.0050047417
28610,0.00045334472
28611,0.8619258
28612,0.00039170092
28613,0.0007758563
28614,0.07202568
28615,0.086495146
28616,0.060205895
28617,0.047218814
28618,0.0011313355
28619,0.020396344
28620,0.30612552
28621,0.0019475289
28622,0.019129941
28623,0.0009309549
28624,0.00440469
28625,0.033144128
28626,0.9526382
28627,0.46137542
28628,0.00095787604
28629,0.31290486
28630,0.74683625
28631,0.17081621
28632,0.48504215
28633,0.042408846
28634,0.0016451707
28635,0.0002256604
28636,0.0013653381
28637,0.023848945
28638,0.0043301717
28639,0.19399531
28640,0.0055393185
28641,0.17826545
28642,0.0014626941
28643,0.00042185732
28644,0.20441137
28645,0.018683748
28646,0.026424654
28647,0.050028708
28648,0.0062236157
28649,0.03647597
28650,0.01791846
28651,0.0037009022
28652,0.0015386583
28653,0.002833133
28654,0.0022377092
28655,0.17226541
28656,0.006872579
28657,0.86692446
28658,0.0035304485
28659,0.46907935
28660,0.012192668
28661,0.25012082
28662,0.003987823
28663,0.9302187
28664,0.00038353816
28665,0.015949989
28666,0.0022889245
28667,0.0006195153
28668,0.002377687
28669,0.018088145
28670,0.08179314
28671,0.00020351428
28672,0.011155564
28673,0.036415763
28674,0.027300786
28675,0.00077243114
28676,0.001756309
28677,0.0039886395
28678,0.0071519758
28679,0.0011679995
28680,0.0017036411
28681,0.0019841997
28682,0.54029936
28683,0.76012725
28684,0.0006067236
28685,0.0027179527
28686,0.0034416756
28687,0.0005629401
28688,0.0034567118
28689,0.0021257217
28690,0.5370335
28691,0.0028624537
28692,0.018886365
28693,0.17617278
28694,0.026799472
28695,0.00035703613
28696,0.2615413
28697,0.00019411393
28698,0.00038637305
28699,0.15954418
28700,0.4981086
28701,0.0014741045
28702,0.051240582
28703,0.0030557592
28704,0.0007302789
28705,0.0033832542
28706,0.022777218
28707,0.03148769
28708,0.003962823
28709,0.024799544
28710,0.0032658828
28711,0.0038386015
28712,0.00073808484
28713,0.00035671412
28714,0.09517899
28715,0.00029776394
28716,0.00060308137
28717,0.0023609777
28718,0.009198795
28719,0.0048328238
28720,0.003490758
28721,0.011815976
28722,0.0005334431
28723,0.002697818
28724,0.028911859
28725,0.030858448
28726,0.0015233387
28727,0.0014122173
28728,0.013635296
28729,0.0009182238
28730,0.007114382
28731,0.0021912635
28732,0.0012734339
28733,0.00091596064
28734,0.0076414826
28735,0.07270231
28736,0.68396443
28737,0.89377856
28738,0.00041305358
28739,0.19288424
28740,0.006367072
28741,0.16169828
28742,0.0007029983
28743,0.00018856376
28744,0.0020776086
28745,0.029939882
28746,0.042352222
28747,0.001574493
28748,0.00055358827
28749,0.005975054
28750,0.022118058
28751,0.048506927
28752,0.0030868512
28753,0.1502749
28754,0.034874227
28755,0.00019864278
28756,0.063813716
28757,0.0021063988
28758,0.04876128
28759,0.00039435638
28760,0.2776703
28761,0.0011024426
28762,0.001677569
28763,0.008345721
28764,0.15310004
28765,0.65626085
28766,0.00058074284
28767,0.5583327
28768,0.0021085998
28769,0.34781235
28770,0.0010121752
28771,0.06421226
28772,0.0069057248
28773,0.011524483
28774,0.0008282405
28775,0.0010532626
28776,0.02613918
28777,0.0415753
28778,0.011590679
28779,0.29816782
28780,0.00070782815
28781,0.0011803748
28782,0.0021552201
28783,0.00071760186
28784,0.0020611628
28785,0.0004948381
28786,0.050014615
28787,0.02287032
28788,0.16786094
28789,0.011649793
28790,0.22345866
28791,0.07582229
28792,0.006898439
28793,0.12545455
28794,0.0006317632
28795,0.029431274
28796,0.005061972
28797,0.19442631
28798,0.00015434704
28799,0.018929625
28800,0.7433693
28801,0.0029611504
28802,0.0009512858
28803,0.021349289
28804,0.009936512
28805,0.007799506
28806,0.0031042488
28807,0.2665427
28808,0.011989364
28809,0.00037237332
28810,0.042189002
28811,0.0020584096
28812,0.0039131637
28813,0.038178176
28814,0.3495049
28815,0.0001846338
28816,0.0036331085
28817,0.010216776
28818,0.003382505
28819,0.109503046
28820,0.014353596
28821,0.0027043507
28822,0.03781646
28823,0.02013272
28824,0.07866527
28825,0.0061260173
28826,0.0303745
28827,0.00089364784
28828,0.007859811
28829,0.004332841
28830,0.47335163
28831,0.0052863588
28832,0.19743846
28833,0.0003688988
28834,0.002331239
28835,0.00022408925
28836,0.00059494475
28837,0.0073676007
28838,0.73306656
28839,0.004127536
28840,0.099479936
28841,0.0005056438
28842,0.02337394
28843,0.00028743775
28844,0.00045189093
28845,0.6454242
28846,0.0033726
28847,0.0024723893
28848,0.00376303
28849,0.0020985145
28850,0.10057272
28851,0.0040554064
28852,0.007961671
28853,0.0005664266
28854,0.015593261
28855,0.001880796
28856,0.5987979
28857,0.56398916
28858,0.5434881
28859,0.026150335
28860,0.9731247
28861,0.24846636
28862,0.11387623
28863,0.00036553582
28864,0.0021026274
28865,0.07773097
28866,0.040518682
28867,0.0019231342
28868,0.82052904
28869,0.30560187
28870,0.016639788
28871,0.036264434
28872,0.007615111
28873,0.0077401367
28874,0.0076957024
28875,0.0014158667
28876,0.0017794414
28877,0.008008413
28878,0.026858218
28879,0.013039672
28880,0.0003946661
28881,0.002418767
28882,0.71631014
28883,0.39908934
28884,0.080083355
28885,0.0045317733
28886,0.0020570173
28887,0.0036799177
28888,0.00053157704
28889,0.00057848805
28890,0.007198987
28891,0.4742279
28892,0.002517041
28893,0.105341464
28894,0.0007313089
28895,0.12618424
28896,0.0011498492
28897,0.004903949
28898,0.072965145
28899,0.0016356232
28900,0.12629934
28901,0.03429432
28902,0.0001755441
28903,0.00035147747
28904,0.0030838887
28905,0.19958536
28906,0.00040801516
28907,0.00035431053
28908,0.0006276701
28909,0.014730157
28910,0.0004021535
28911,0.37174985
28912,0.0023488174
28913,0.0011527144
28914,0.0021053106
28915,0.0068594916
28916,0.013103877
28917,0.0062517435
28918,0.0040893415
28919,0.06769725
28920,0.16973554
28921,0.0005616891
28922,0.728262
28923,0.0007713807
28924,0.0019539942
28925,0.0051239817
28926,0.00030952768
28927,0.027756369
28928,0.15473768
28929,0.0040239836
28930,0.8870205
28931,0.012169293
28932,0.9476686
28933,0.09787877
28934,0.00027689533
28935,0.0006989477
28936,0.00086487475
28937,0.40519938
28938,0.8908945
28939,0.009145311
28940,0.7159036
28941,0.012637105
28942,0.12697612
28943,0.6411798
28944,0.0035926772
28945,0.0016112354
28946,0.0019466283
28947,0.0008741061
28948,0.08121697
28949,0.0034108413
28950,0.00021298419
28951,0.0005843229
28952,0.070188805
28953,0.0008986407
28954,0.001699994
28955,0.04637013
28956,0.12969616
28957,0.00055407896
28958,0.0005897566
28959,0.0030232265
28960,0.06507127
28961,0.0006818079
28962,0.2756148
28963,0.00026147088
28964,0.0005941412
28965,0.0022556388
28966,0.029437011
28967,0.4344666
28968,0.15565734
28969,0.0056877322
28970,0.00035172232
28971,0.000570157
28972,0.12071998
28973,0.00087075896
28974,0.017709006
28975,0.0021720354
28976,0.7836098
28977,0.0007901054
28978,0.0077376976
28979,0.00025780208
28980,0.0071771396
28981,0.51131874
28982,0.002964762
28983,0.0010521966
28984,0.0042261197
28985,0.38439223
28986,0.0010951015
28987,0.0011059205
28988,0.03799942
28989,0.00044269106
28990,0.05594651
28991,0.013924032
28992,0.005318601
28993,0.06863366
28994,0.047516733
28995,0.0057574017
28996,0.19726942
28997,0.028533205
28998,0.0031118516
28999,0.0019684471
29000,0.0065049166
29001,0.0022686482
29002,0.0019432452
29003,0.0036489535
29004,0.26416758
29005,0.0025650605
29006,0.011540833
29007,0.0015098685
29008,0.79446316
29009,0.0012731403
29010,0.69041044
29011,0.0669913
29012,0.0013582453
29013,0.10218255
29014,0.0054280967
29015,0.004678939
29016,0.028325863
29017,0.0042096335
29018,0.09061708
29019,0.021813834
29020,0.010644263
29021,0.59574914
29022,0.001218206
29023,0.00015667595
29024,0.004816148
29025,0.0012712629
29026,0.14660287
29027,0.0015649587
29028,0.01620306
29029,0.2832438
29030,0.38861987
29031,0.6684446
29032,0.0008268113
29033,0.0013293169
29034,0.007237552
29035,0.59723574
29036,0.005596874
29037,0.03217295
29038,0.47431684
29039,0.017757054
29040,0.00029682575
29041,0.059691895
29042,0.007694198
29043,0.0008923354
29044,0.0026032298
29045,0.15170002
29046,0.10998212
29047,0.0015974598
29048,0.0014023394
29049,0.021007767
29050,0.8925119
29051,0.0014668034
29052,0.0018980443
29053,0.0025156096
29054,0.021437712
29055,0.004033991
29056,0.0019728867
29057,0.0240765
29058,0.013150911
29059,0.04310494
29060,0.0057490193
29061,0.022653637
29062,0.015590474
29063,0.025986092
29064,0.000386299
29065,0.7582649
29066,0.9443982
29067,0.032180917
29068,0.00090154255
29069,0.00037177367
29070,0.9328164
29071,0.0072100204
29072,0.003276282
29073,0.0013972942
29074,0.0010035736
29075,0.4048341
29076,0.049547892
29077,0.98433787
29078,0.0003290413
29079,0.0007317268
29080,0.00024186082
29081,0.0013857491
29082,0.0015706202
29083,0.00469535
29084,0.0029858197
29085,0.07908094
29086,0.00061999436
29087,0.0003810997
29088,0.004320881
29089,0.0050235637
29090,0.86356246
29091,0.01834214
29092,0.29125807
29093,0.01509244
29094,0.0148446355
29095,0.12987642
29096,0.0005008947
29097,0.008789871
29098,0.0880009
29099,0.42674154
29100,0.1884608
29101,0.18596578
29102,0.00090376235
29103,0.39141402
29104,0.006902736
29105,0.014328697
29106,0.06910285
29107,0.07317589
29108,0.0065307794
29109,0.024631873
29110,0.004593349
29111,0.004808986
29112,0.0014339342
29113,0.026814584
29114,0.043416448
29115,0.005558345
29116,0.47162732
29117,0.0006991066
29118,0.021107081
29119,0.0012871039
29120,0.012399955
29121,0.0018786115
29122,0.00051236874
29123,0.0056095845
29124,0.011934203
29125,0.0028223738
29126,0.019635865
29127,0.00065675954
29128,0.00054759777
29129,0.0014972384
29130,0.0046407953
29131,0.018657459
29132,0.8690738
29133,0.038037397
29134,0.0007688162
29135,0.13524632
29136,0.0003784324
29137,0.036153257
29138,0.0024253677
29139,0.4810338
29140,0.0006680972
29141,0.00048868044
29142,0.006168694
29143,0.35345992
29144,0.00055938854
29145,0.0014296916
29146,0.00023294364
29147,0.36705747
29148,0.0023677803
29149,0.00866395
29150,0.09739648
29151,0.00027826696
29152,0.003989266
29153,0.00063964754
29154,0.013293494
29155,0.0011984057
29156,0.24369065
29157,0.009981667
29158,0.0015326046
29159,0.006408134
29160,0.0006252138
29161,0.013613105
29162,0.012362178
29163,0.002609054
29164,0.0010568368
29165,0.031035041
29166,0.15210244
29167,0.00034710678
29168,0.0106893545
29169,0.00065167586
29170,0.07352514
29171,0.0007801296
29172,0.0008077911
29173,0.00058197294
29174,0.008897871
29175,0.002057866
29176,0.017065942
29177,0.11168718
29178,0.0041525885
29179,0.45058352
29180,0.9210983
29181,0.054020252
29182,0.0030367246
29183,0.003620151
29184,0.0011853877
29185,0.37406954
29186,0.00074209366
29187,0.29377332
29188,0.0009956274
29189,0.0013086525
29190,0.026374822
29191,0.0006713127
29192,0.0020292667
29193,0.6915586
29194,0.00507449
29195,0.0006201844
29196,0.025288858
29197,0.015767355
29198,0.008945992
29199,0.0014228813
29200,0.063754946
29201,0.0050483188
29202,0.0027228259
29203,0.43032035
29204,0.0007995169
29205,0.0005745597
29206,0.0055407556
29207,0.002686416
29208,0.17939895
29209,0.004388593
29210,0.00054847455
29211,0.12928689
29212,0.00035251537
29213,0.0013661269
29214,0.0035659012
29215,0.0064054294
29216,0.0010825709
29217,0.029460268
29218,0.0036097807
29219,0.012016404
29220,0.0052490253
29221,0.0003631413
29222,0.0008318654
29223,0.0029883857
29224,0.0080105085
29225,0.0013587924
29226,0.013196144
29227,0.0010649748
29228,0.00084417325
29229,0.007993604
29230,0.009873043
29231,0.0013815351
29232,0.005135122
29233,0.0022334186
29234,0.0036465637
29235,0.04306394
29236,0.009670074
29237,0.0073720096
29238,0.013146852
29239,0.12260193
29240,0.0011729102
29241,0.012084469
29242,0.06555011
29243,0.0005620736
29244,0.0006243391
29245,0.002667732
29246,0.001106145
29247,0.0010892594
29248,0.026443498
29249,0.0065798187
29250,0.0003654602
29251,0.10511884
29252,0.010992831
29253,0.0019702155
29254,0.0010382013
29255,0.0057982453
29256,0.7736014
29257,0.061805993
29258,0.008020074
29259,0.012102928
29260,0.01629345
29261,0.07776044
29262,0.00075750845
29263,0.0008710415
29264,0.0013623857
29265,0.3355196
29266,0.9530946
29267,0.07559032
29268,0.0015614459
29269,0.114631265
29270,0.0034768607
29271,0.0004436771
29272,0.041480932
29273,0.0008519966
29274,0.0013959336
29275,0.0012500136
29276,0.010617576
29277,0.05891949
29278,0.01736122
29279,0.0027175662
29280,0.0005060201
29281,0.005201748
29282,0.22517146
29283,0.012161747
29284,0.0042774263
29285,0.00073734246
29286,0.13187027
29287,0.0074569862
29288,0.0005909264
29289,0.30261016
29290,0.85995513
29291,0.0017461941
29292,0.020114992
29293,0.033256214
29294,0.019665288
29295,0.112721115
29296,0.0006009535
29297,0.0013991365
29298,0.0067120823
29299,0.004755834
29300,0.0002992652
29301,0.47794485
29302,0.0034700818
29303,0.0016840028
29304,0.009314558
29305,0.0031521644
29306,0.63983727
29307,0.0005155297
29308,0.00046989316
29309,0.00047132734
29310,0.040977363
29311,0.023854457
29312,0.020975621
29313,0.000775568
29314,0.00085814385
29315,0.0012907492
29316,0.052380417
29317,0.006146091
29318,0.005314312
29319,0.00058504957
29320,0.26660076
29321,0.0056655356
29322,0.0007080805
29323,0.1820249
29324,0.0022070957
29325,0.0011668269
29326,0.011433204
29327,0.13464072
29328,0.0020603098
29329,0.00024505667
29330,0.020365627
29331,0.09924006
29332,0.060032114
29333,0.55548555
29334,0.002950801
29335,0.0010260307
29336,0.006993413
29337,0.0054828823
29338,0.69707185
29339,0.021160828
29340,0.011317114
29341,0.00036501937
29342,0.0010333877
29343,0.001179915
29344,0.018864594
29345,0.00025481588
29346,0.00019429132
29347,0.01068827
29348,0.0351233
29349,0.0007789793
29350,0.0063417335
29351,0.09041137
29352,0.009022948
29353,0.0036071746
29354,0.0007660329
29355,0.023030063
29356,0.0027224477
29357,0.020037247
29358,0.26414973
29359,0.017791051
29360,0.004558757
29361,0.045587573
29362,0.00074347365
29363,0.110749826
29364,0.00074229913
29365,0.0030229175
29366,0.096747376
29367,0.0008604422
29368,0.17205676
29369,0.107496046
29370,0.02381222
29371,0.001015331
29372,0.050694272
29373,0.0002952137
29374,0.00072248996
29375,0.0052625095
29376,0.019633593
29377,0.00028001523
29378,0.1251984
29379,0.06589973
29380,0.76015645
29381,0.028240183
29382,0.0041497853
29383,0.00030377024
29384,0.00047897457
29385,0.2233271
29386,0.022264495
29387,0.00044066735
29388,0.014415583
29389,0.028766822
29390,0.8359358
29391,0.13622771
29392,0.82424927
29393,0.10057459
29394,0.0029505517
29395,0.0003056355
29396,0.13915825
29397,0.00086716673
29398,0.0011220141
29399,0.015521329
29400,0.0037290214
29401,0.053355515
29402,0.1428413
29403,0.006069399
29404,0.42832324
29405,0.8812002
29406,0.006080043
29407,0.005887894
29408,0.0038814317
29409,0.01912788
29410,0.022125516
29411,0.0037439635
29412,0.0013356742
29413,0.0004660795
